T_report,model_T,n_buffer,terminal_rule,t,model_t,periods_to_report_end,e_W_over_e_US,Y_W_over_Y_US,Q_W_over_e_US,zeta,abs_zeta_gap,Lambda_u,Lambda_b,Lambda_u_over_Lambda_b,phi_US,hkt_scalar_phi_US_same_state,abs_log_phi_US_vs_HKT_scalar,phi_W,q_US,q_W,residual_norm
30,29,0,local_loglinear,17,16,13,2.669230836601034,2.7674567845626763,1.2038819572894197,0.9945899464957488,0.005410053504251167,1.0511079504102985,1.1415229196586598,0.9207944337417269,0.8981024553212127,0.8956696081052729,0.002712550560096394,0.769080443303059,1.3636164642434307,2.2066263259676395,1.2296680342190925e-10
30,29,0,local_loglinear,18,17,12,2.681190633537958,2.7809141462839277,1.2096907693692813,0.9936441951490005,0.0063558048509995135,1.0515144300771992,1.1464207844964582,0.9172150787017137,0.894405170389732,0.8915571501803876,0.0031893423401944537,0.7689470775944806,1.3833821634497743,2.207303722496736,1.933535776510161e-10
30,29,0,local_loglinear,19,18,11,2.6897465272493726,2.7907875973419913,1.2142819007277705,0.9919996658358701,0.00800033416412993,1.0518903502129144,1.1515851570392577,0.9134281939837953,0.8908882739944847,0.8873148706929048,0.004019122474792677,0.768712910331808,1.403300009025862,2.2084938692722678,7.424511160426101e-10
30,29,0,local_loglinear,20,19,10,2.695091822621314,2.797276462235433,1.2177203653673743,0.9897052347389805,0.010294765261019467,1.0522365713586335,1.157018679510361,0.9094378422688298,0.8875366576774583,0.8829518253680813,0.005179183713291138,0.7683853964670312,1.4233867057611984,2.2101600621055337,1.34405658706531e-11
30,29,0,local_loglinear,21,20,9,2.6974150303603968,2.8005758603832014,1.2200695670171595,0.9868085622092829,0.013191437790717075,1.0525539701616762,1.1627232899350006,0.9052488922110753,0.8843357925497007,0.8784763832637195,0.00664782209399499,0.7679712158410692,1.4436606237378793,2.212269864525246,5.649888672299127e-11
30,29,0,local_loglinear,22,21,8,2.6968983865997824,2.800875043872215,1.2213907764845897,0.9833557712155998,0.016644228784400195,1.052843423283405,1.16870030869375,0.9008668992824708,0.8812717638484594,0.8738962560616721,0.00840438193530671,0.7674763516444666,1.4641416370544447,2.2147946259473654,1.1440198991362944e-10
30,29,0,local_loglinear,23,22,7,2.693716739823623,2.798356134237893,1.2217427125852467,0.9793912667171778,0.0206087332828222,1.0531057613295427,1.1749505629741233,0.8962979333052467,0.8783312611685354,0.8692185293705681,0.010429247219006926,0.766906167171439,1.4848510798077637,2.2177090285775547,1.047723892964878e-9
30,29,0,local_loglinear,24,23,6,2.6880367259471574,2.79319318076788,1.2211811847014469,0.9749577041992128,0.025042295800787207,1.0533417030127092,1.1814745375357822,0.8915483741271975,0.8755015178383704,0.8644496941015285,0.012703772720281531,0.7662654856600145,1.505811861470913,2.220990633622381,1.8536879728871634e-11
30,29,0,local_loglinear,25,24,5,2.6800161480595417,2.7855514666975454,1.2197587265676846,0.9700961842766068,0.02990381572339318,1.0535517195531585,1.1882726162139639,0.886624588648648,0.8727701609222503,0.8595956758199024,0.015210111873941862,0.7655586862619234,1.527048890670147,2.224619355281167,8.690747475940356e-11
30,29,0,local_loglinear,26,25,4,2.6698034400802646,2.775586953996362,1.217524118708329,0.9648467757763792,0.03515322422362077,1.0537358024547785,1.195345470595352,0.8815324342425931,0.8701249190555472,0.854661858611159,0.01793088275593424,0.7647898339234791,1.5485900259961614,2.2285767656354363,2.390314998480029e-10
30,29,0,local_loglinear,27,26,3,2.657537049779301,2.7634457350660746,1.2145216042326634,0.9592496423760242,0.04075035762397583,1.0538929980545728,1.2026947397321046,0.8762763843877153,0.8675530533535863,0.849653098171012,0.02084852017258157,0.7639628841862928,1.5704680772577977,2.232845011386421,5.450036871726535e-10
30,29,0,local_loglinear,28,27,2,2.6433444522159397,2.7492632565906647,1.2107894559829708,0.9533472397111759,0.04665276028882415,1.0540205389509008,1.2103242816440571,0.8708579633874324,0.8650402803682129,0.8445737140187739,0.02394405313440015,0.7630820331496971,1.5927247894717491,2.23740496609596,1.149729303829139e-9
30,29,0,local_loglinear,29,28,1,2.6273402991829578,2.733162930133438,1.2063572545856034,0.9471885132314735,0.05281148676852654,1.0541121793697514,1.2182425156610752,0.8652728548040708,0.8625687290691164,0.8394274425913089,0.02719478813914261,0.7621523496910282,1.6154186714103131,2.242232882860283,2.3355372241460873e-9
30,29,0,local_loglinear,30,29,0,2.6096228010153113,2.7152534316706003,1.2012406764343835,0.9408368615585062,0.05916313844149379,1.05415501227421,1.2264669156460886,0.8595054614407543,0.8601130614280935,0.8342173168598117,0.030569907193234186,0.7611809503640775,1.6386402796927975,2.2472941465739535,1.0187088860673365e-7
45,44,0,local_loglinear,1,0,44,1.8905489305118306,1.9413556198342408,0.9038178660077935,0.8825268256025048,0.11747317439749516,,,,0.9932766422755183,0.9337836851161863,0.061764406780686135,0.7466805409386618,1.0667190368697315,2.3249284524801364,9.444954717907831e-12
45,44,0,local_loglinear,2,1,43,1.9730369965815278,2.0276623268270644,0.9344461533419904,0.8969721907464306,0.10302780925356936,1.0410485222195913,1.0940509703533396,0.9515539498889797,0.9850947192320787,0.9334988401525799,0.053798077696574825,0.750253589602985,1.083364371299011,2.3054292629678668,1.0337757456800832e-9
45,44,0,local_loglinear,3,2,42,2.051702867258132,2.110129678780688,0.9637229365529928,0.9105977686669502,0.08940223133304981,1.0419289427183027,1.096424269484925,0.9502972268278748,0.9771604547428103,0.9328681467363176,0.04638700160438913,0.7534054885661245,1.10050617573145,2.2884313376320096,1.1128440389470764e-11
45,44,0,local_loglinear,4,3,41,2.126174026037522,2.188356539664401,0.9915254772824805,0.9233037039377787,0.07669629606222128,1.0427915173281632,1.0987247394364401,0.9490925978994827,0.9695114709625504,0.9319032261304545,0.03956333177575462,0.7561709199883961,1.1180545029724822,2.2736719496259354,8.270892818756261e-10
45,44,0,local_loglinear,5,4,40,2.196164190831236,2.262029823537337,1.01775798962433,0.9350165022328139,0.06498349776718615,1.0436295525569184,1.101031987877902,0.9478648795375877,0.9621723309417423,0.9306175157916621,0.03334521154070946,0.7585831856939277,1.1359354436448321,2.260913731007415,9.838129220639274e-12
45,44,0,local_loglinear,6,5,39,2.2614673298440646,2.3309189243458075,1.042350532179529,0.9456855065393132,0.05431449346068684,1.0444387180030943,1.103404488672037,0.9465601497235987,0.9551573234048734,0.9290256677546951,0.027739695585295827,0.7606735474154225,1.1540886322725397,2.2499446748777023,5.682049252982957e-11
45,44,0,local_loglinear,7,6,38,2.3219506375199512,2.3948690328421343,1.065257221198012,0.9552798427877041,0.04472015721229594,1.045216242404463,1.1058860590689237,0.9451391794236558,0.9484726569064315,0.9271430686002351,0.022745072521321373,0.7624709205032096,1.1724653386413668,2.240576762030441,9.714246345858652e-10
45,44,0,local_loglinear,8,7,37,2.377546816451963,2.453793661750894,1.086453993967009,0.9637856695346951,0.03621433046530487,1.0459604020390112,1.108510140541346,0.9435731472228226,0.9421182211139875,0.9249854571377998,0.018352751447243874,0.7640017838919609,1.191026930560612,2.23264395842543,1.7759978672646197e-10
45,44,0,local_loglinear,9,8,36,2.4282460089513798,2.5076667129567576,1.1059361178941423,0.9712036439649635,0.028796356035036497,1.046670200894807,1.1113027184861686,0.941840763532546,0.9360890217914465,0.9225686220287679,0.014548820535427429,0.7652902171547363,1.2097435721445462,2.2260000116478373,1.1644717364631828e-9
45,44,0,local_loglinear,10,9,35,2.474087694929311,2.5565144100104495,1.12371558705242,0.9775466019848155,0.022453398015184534,1.0473451442894657,1.1142843337639474,0.9399262939932329,0.9303763447805233,0.9199081656563604,0.011315330974757537,0.7663580145504303,1.228593115731806,2.220516245849031,1.092321152879845e-9
45,44,0,local_loglinear,11,10,34,2.5151528043048246,2.6004073534268817,1.1398185288015383,0.9828374324929062,0.017162567507093773,1.0479850949615181,1.1174714905964716,0.9378181938244673,0.9249687044597766,0.917019322604318,0.008631360346823602,0.7672248380872287,1.2475601341951,2.2160794868709153,8.452048273481325e-10
45,44,0,local_loglinear,12,11,33,2.5515562398221308,2.6394529082050653,1.1542827129254905,0.9871071334618566,0.012892866538143366,1.048590183829948,1.1208776455020113,0.9355081600903125,0.9198526203455146,0.9139168232627184,0.006473897615549035,0.767908385944571,1.2666350541007503,2.2125901787888487,1.2469424294955483e-11
45,44,0,local_loglinear,13,12,32,2.583439958671781,2.673788094953049,1.167155209648707,0.9903930963348889,0.009606903665111077,1.0491607191201866,1.1245138949771696,0.9329904448548296,0.9150132310713087,0.9106147948069645,0.004818555272386435,0.7684245691783825,1.285813424410229,2.209960675739565,1.0013566397237803e-9
45,44,0,local_loglinear,14,13,31,2.610966682997176,2.7035730637713806,1.1784902553318153,0.9927375576050271,0.007262442394972868,1.0496971581624457,1.1283894691283323,0.9302613919051589,0.910434798279956,0.9071266921607062,0.0036401627010305276,0.7687876791321783,1.3050952442116197,2.2081137549227723,1.4784707207951183e-11
45,44,0,local_loglinear,15,14,30,2.6343143004884677,2.728985232634596,1.1883473402202525,0.9941862480002644,0.00581375199973555,1.0502000683238035,1.132512069266728,0.9273190960373434,0.9061011050832387,0.9034652537332966,0.0029132429449762742,0.7690105460801548,1.3244843778729691,2.2069813118898507,9.753936604808838e-10
45,44,0,local_loglinear,16,15,29,2.653670963469194,2.750214112094096,1.1967895268152717,0.9947872270727991,0.005212772927200904,1.050670099898769,1.1368881106313415,0.9241631520935745,0.90199576856661,0.8996424769513804,0.0026123923150928874,0.769104686155924,1.3439880465208411,2.206503224177705,1.4560013574477285e-11
45,44,0,local_loglinear,17,16,28,2.66923086999037,2.767456809757923,1.2038820019405945,0.9945898805940098,0.0054101194059902324,1.0511079740968912,1.1415228925893788,0.9207944763268001,0.8981024864273935,0.8956696094625236,0.0027125836801961956,0.7690804337410642,1.363616375395766,2.206626374524135,8.366293475739424e-10
45,44,0,local_loglinear,18,17,27,2.681190698016173,2.7809141950040335,1.209690855037598,0.9936440690490254,0.006355930950974642,1.0515144750126741,1.146420731670629,0.9172151601623149,0.8944052297414763,0.8915571527723232,0.003189405791892738,0.7689470594029539,1.383381990669077,2.2073038149171516,1.2587438538043346e-11
45,44,0,local_loglinear,19,18,26,2.6897466510446773,2.7907876904815625,1.2142820660554616,0.991999421910931,0.008000578089068955,1.0518904384722203,1.1515850549406408,0.9134283516092007,0.890888388499917,0.8873148756284592,0.004019245441944999,0.768712875284293,1.4032996695245759,2.208494047472052,5.651758404824918e-11
45,44,0,local_loglinear,20,19,25,2.6950920610690368,2.7972766414121635,1.2177206840593102,0.9897047649025212,0.010295235097478761,1.0522367415010072,1.1570184800012775,0.9094381461390707,0.8875368778889198,0.8829518348015106,0.005179421144634225,0.7683853291235488,1.4233860407561374,2.2101604049023917,1.0980324700774434e-9
45,44,0,local_loglinear,21,20,24,2.697415489229646,2.8005762043605276,1.2200701821644504,0.9868076541365154,0.013192345863484611,1.0525543017221206,1.16272290082301,0.9052494803164978,0.8843362177360631,0.8784764013009672,0.006648282358871951,0.7679710860282848,1.4436593163528533,2.2122705262545064,1.639147976025784e-11
45,44,0,local_loglinear,22,21,23,2.6968992709368322,2.8008757065081418,1.2213919619792721,0.98335402127347,0.016645978726529953,1.0528440639019747,1.1686995472760926,0.9008680343513915,0.8812725831013382,0.8738962906210428,0.008405272014265358,0.7674761020334842,1.4641390721291152,2.214795900534966,7.148336689725514e-11
45,44,0,local_loglinear,23,22,22,2.693718442560275,2.798357409910285,1.2217449954110662,0.9793878968878112,0.02061210311218875,1.0531070015756103,1.174949075581554,0.8963001235218331,0.8783328395394929,0.8692185955883189,0.010430968047631356,0.7669056872647447,1.4848460489388682,2.2177114839627685,1.0165037438176229e-9
45,44,0,local_loglinear,24,23,21,2.6880400014823,2.7931956355384853,1.221185575412454,0.9749512233993087,0.02504877660069127,1.0533441007563276,1.1814716316196188,0.8915525964109289,0.8755045566034158,0.8644498209680724,0.01270709683933044,0.7662645636592231,1.505802001632035,2.220995361407165,1.2529830694747781e-9
45,44,0,local_loglinear,25,24,20,2.6800224408851228,2.785556183499662,1.2197671670392802,0.9700837219529282,0.029916278047071754,1.0535563619637673,1.1882669414031217,0.8866327297801567,0.8727760135280297,0.8595959187805147,0.015216534987522679,0.7655569141626112,1.5270295615463696,2.224628464446375,2.0368402200158956e-11
45,44,0,local_loglinear,26,25,19,2.6698155198741276,2.7755960133719495,1.217540328485597,0.9648228366255314,0.035177163374468634,1.0537447764656567,1.1953343825709055,0.8815481189449932,0.8701361848363252,0.8546623238634219,0.017943285616548205,0.7647864297537283,1.5485521560731415,2.2285943109351396,7.984078635288548e-11
45,44,0,local_loglinear,27,26,18,2.657560213761807,2.7634631203629696,1.214552704489078,0.9592036998975022,0.040796300102497796,1.0539103376430476,1.2026730812300348,0.8763065824714061,0.8675747286695169,0.8496539887810564,0.020872456083710078,0.7639563477187883,1.570393919820446,2.2328787977556246,1.4683267503893697e-10
45,44,0,local_loglinear,28,27,17,2.6433888211376324,2.749296588563541,1.2108490640390464,0.953259156057919,0.046740843942081,1.0540540191161727,1.2102819866303478,0.8709160598604437,0.8650819598611946,0.8445754180898275,0.02399021644696106,0.7630694886167846,1.5925796566402197,2.2374700069868285,9.287187350521292e-10
45,44,0,local_loglinear,29,28,16,2.627425183945804,2.7332267707828075,1.2064713793186237,0.9470198054120581,0.0529801945879419,1.0541767747575301,1.218159951492987,0.865384528087237,0.8626488222731896,0.8394307013054285,0.02728375605504174,0.7621282882497662,1.6151348107021648,2.242358043137276,1.6771239060553936e-11
45,44,0,local_loglinear,30,29,15,2.609784997444157,2.715375572510673,1.2014589308294523,0.9405140822296068,0.05948591777039325,1.0542795252669948,1.2263058172952472,0.8597199086866639,0.8602668530164082,0.8342235444973003,0.030741229913079732,0.7611348275282922,1.6380854730675927,2.247534885541619,1.0266491877456463e-9
45,44,0,local_loglinear,31,30,14,2.59057618053796,2.6958568050775553,1.1958484359922226,0.9337683369965302,0.06623166300346983,1.0543631618978127,1.2347184872651238,0.8539300032942776,0.8579281502105686,0.8289573001757093,0.03435170878825164,0.7600908580448817,1.6614583870884738,2.252994266498901,1.142335698637962e-9
45,44,0,local_loglinear,32,31,13,2.569899293343694,2.674776597071577,1.1896741882331252,0.926806947038501,0.07319305296149903,1.0544285307307468,1.2433969933774018,0.8480224227232803,0.8556253322295495,0.8236349955911,0.03810511907620684,0.7589978266635542,1.6852809948644234,2.2587315573782876,1.899212682828472e-11
45,44,0,local_loglinear,33,32,12,2.54784797757655,2.6522338344180407,1.1829682049962587,0.9196524270946875,0.08034757290531247,1.0544764343038326,1.252340565510516,0.8420045340254357,0.8533514999160359,0.8182593591270084,0.041992186247274216,0.7578568969524254,1.709581487807677,2.264743673532689,7.602170569644308e-11
45,44,0,local_loglinear,34,33,11,2.524509410301836,2.6283206192398842,1.1757603805182695,0.9123255438181037,0.08767445618189629,1.0545076295122797,1.2615486922781571,0.8358834153345329,0.8511001991630477,0.8128328449093813,0.046004378898359094,0.7566689681467849,1.7343888702601946,2.2710289941929127,1.4832550996666522e-10
45,44,0,local_loglinear,35,34,10,2.4999647612639606,2.603122737679761,1.168078635750286,0.9048454402201735,0.09515455977982645,1.0545228188596993,1.271021173004321,0.8296658161619108,0.8488653802410243,0.8073576556630078,0.05013384926618575,0.7554346932955228,1.759733050669936,2.277587288406396,2.195301605883251e-10
45,44,0,local_loglinear,36,35,9,2.474289641370973,2.5767201215119733,1.159949065606199,0.8972297569742713,0.10277024302572868,1.054522650608669,1.2807581724309185,0.8233581274809688,0.8466413590531486,0.801835763721563,0.05437337650966259,0.7541544952042465,1.7856449431347363,2.284419654152034,9.580257807151775e-10
45,44,0,local_loglinear,37,36,8,2.4475545375658925,2.5491872986266912,1.1513960796973945,0.8894947541576806,0.11050524584231936,1.054507715249137,1.2907602692488938,0.8169663572483258,0.8444227781517994,0.7962689302943946,0.058716310243388165,0.7528285811315535,1.8121565879844757,2.291528465517722,8.164190433579e-10
45,44,0,local_loglinear,38,37,7,2.419825228484066,2.520593827074301,1.1424425319563491,0.8816554409135636,0.11834455908643637,1.0544785354913475,1.301028504097468,0.81049610532772,0.8422045634169628,0.7906587230179303,0.06315650953545376,0.7514569572668889,1.8393013094510489,2.298917322340073,1.3183628817678733e-11
45,44,0,local_loglinear,39,38,6,2.3911631726665568,2.4910047028193385,1.1331098357277916,0.8737257052456656,0.12627429475433438,1.054435559879695,1.3115644311543606,0.8039525431104013,0.8399818793398327,0.7850065316804717,0.06768828103033261,0.7500394431705444,1.8671139026984196,2.3065910011520514,6.06704434886103e-11
45,44,0,local_loglinear,40,39,5,2.3616258653795095,2.4604807390615866,1.1234180579029993,0.8657184633782977,0.13428153662170228,1.0543791411105161,1.322370202441089,0.7973403659309151,0.837750073090075,0.7793135821244774,0.07230630454429568,0.7485756879861563,1.8956308942838007,2.314555397384704,1.6110377134624633e-10
45,44,0,local_loglinear,41,40,4,2.3312671529829587,2.42907890733138,1.113385977316192,0.8576458441607255,0.14235415583927447,1.0543094969573825,1.3334486335968585,0.7906637499139932,0.8355045986807994,0.77358094799671,0.07700553600960056,0.7470651919719287,1.924890923145545,2.3228174388462466,3.559239831837619e-10
45,44,0,local_loglinear,42,41,3,2.3001374877137093,2.3968526262920324,1.1030310854595657,0.8495194423179535,0.1504805576820465,1.0542266381864094,1.3448033745712398,0.7839262290091484,0.8332409029293504,0.7678095597437926,0.0817810662370625,0.7455073384878278,1.9549353390792685,2.331384940823397,7.317823117647968e-10
45,44,0,local_loglinear,43,42,2,2.2682840932332735,2.3638519750710314,1.092369486300183,0.841350706732591,0.15864929326740895,1.0541302302543059,1.356439166721979,0.7771304870249035,0.8309542375017918,0.7620002096695819,0.08662789330395815,0.7439014470900104,1.9858092098016793,2.3402663411008766,1.4552248759247178e-9
45,44,0,local_loglinear,44,43,1,2.2357509857752023,2.3301237876890037,1.0814156160524808,0.8331515844494357,0.1668484155505643,1.0540193325009406,1.368362315234225,0.7702779598402797,0.8286393313772679,0.7561535507422319,0.09154053078056479,0.7422468671855506,2.0175630969916933,2.349470200930116,2.845065355318827e-9
45,44,0,local_loglinear,45,44,0,2.202578749748138,2.2957115494362297,1.0701816354103735,0.8249356470587895,0.17506435294121048,1.0538919047474897,1.3805815829711536,0.7633680745468195,0.8262897997947938,0.7502700847870054,0.09651230444312633,0.7405431490045417,2.050256295103735,2.3590042547753924,1.179029248801968e-7
60,59,0,local_loglinear,1,0,59,1.8905489305118306,1.9413556198342408,0.9038178660077935,0.8825268256025048,0.11747317439749516,,,,0.9932766422755183,0.9337836851161863,0.061764406780686135,0.7466805409386618,1.0667190368697315,2.3249284524801364,9.444954717907831e-12
60,59,0,local_loglinear,2,1,58,1.9730369965815278,2.0276623268270644,0.9344461533419904,0.8969721907464306,0.10302780925356936,1.0410485222195913,1.0940509703533396,0.9515539498889797,0.9850947192320787,0.9334988401525799,0.053798077696574825,0.750253589602985,1.083364371299011,2.3054292629678668,1.0337757456800832e-9
60,59,0,local_loglinear,3,2,57,2.051702867258132,2.110129678780688,0.9637229365529928,0.9105977686669502,0.08940223133304981,1.0419289427183027,1.096424269484925,0.9502972268278748,0.9771604547428103,0.9328681467363176,0.04638700160438913,0.7534054885661245,1.10050617573145,2.2884313376320096,1.1128440389470764e-11
60,59,0,local_loglinear,4,3,56,2.126174026037522,2.188356539664401,0.9915254772824805,0.9233037039377787,0.07669629606222128,1.0427915173281632,1.0987247394364401,0.9490925978994827,0.9695114709625504,0.9319032261304545,0.03956333177575462,0.7561709199883961,1.1180545029724822,2.2736719496259354,8.270892818756261e-10
60,59,0,local_loglinear,5,4,55,2.196164190831236,2.262029823537337,1.01775798962433,0.9350165022328139,0.06498349776718615,1.0436295525569184,1.101031987877902,0.9478648795375877,0.9621723309417423,0.9306175157916621,0.03334521154070946,0.7585831856939277,1.1359354436448321,2.260913731007415,9.838129220639274e-12
60,59,0,local_loglinear,6,5,54,2.2614673298440646,2.3309189243458075,1.042350532179529,0.9456855065393132,0.05431449346068684,1.0444387180030943,1.103404488672037,0.9465601497235987,0.9551573234048734,0.9290256677546951,0.027739695585295827,0.7606735474154225,1.1540886322725397,2.2499446748777023,5.682049252982957e-11
60,59,0,local_loglinear,7,6,53,2.3219506375199512,2.3948690328421343,1.065257221198012,0.9552798427877041,0.04472015721229594,1.045216242404463,1.1058860590689237,0.9451391794236558,0.9484726569064315,0.9271430686002351,0.022745072521321373,0.7624709205032096,1.1724653386413668,2.240576762030441,9.714246345858652e-10
60,59,0,local_loglinear,8,7,52,2.377546816451963,2.453793661750894,1.086453993967009,0.9637856695346951,0.03621433046530487,1.0459604020390112,1.108510140541346,0.9435731472228226,0.9421182211139875,0.9249854571377998,0.018352751447243874,0.7640017838919609,1.191026930560612,2.23264395842543,1.7759978672646197e-10
60,59,0,local_loglinear,9,8,51,2.4282460089513798,2.5076667129567576,1.1059361178941423,0.9712036439649635,0.028796356035036497,1.046670200894807,1.1113027184861686,0.941840763532546,0.9360890217914465,0.9225686220287679,0.014548820535427429,0.7652902171547363,1.2097435721445462,2.2260000116478373,1.1644717364631828e-9
60,59,0,local_loglinear,10,9,50,2.474087694929311,2.5565144100104495,1.12371558705242,0.9775466019848155,0.022453398015184534,1.0473451442894657,1.1142843337639474,0.9399262939932329,0.9303763447805233,0.9199081656563604,0.011315330974757537,0.7663580145504303,1.228593115731806,2.220516245849031,1.092321152879845e-9
60,59,0,local_loglinear,11,10,49,2.5151528043048246,2.6004073534268817,1.1398185288015383,0.9828374324929062,0.017162567507093773,1.0479850949615181,1.1174714905964716,0.9378181938244673,0.9249687044597766,0.917019322604318,0.008631360346823602,0.7672248380872287,1.2475601341951,2.2160794868709153,8.452048273481325e-10
60,59,0,local_loglinear,12,11,48,2.5515562398221308,2.6394529082050653,1.1542827129254905,0.9871071334618566,0.012892866538143366,1.048590183829948,1.1208776455020113,0.9355081600903125,0.9198526203455146,0.9139168232627184,0.006473897615549035,0.767908385944571,1.2666350541007503,2.2125901787888487,1.2469424294955483e-11
60,59,0,local_loglinear,13,12,47,2.583439958671781,2.673788094953049,1.167155209648707,0.9903930963348889,0.009606903665111077,1.0491607191201866,1.1245138949771696,0.9329904448548296,0.9150132310713087,0.9106147948069645,0.004818555272386435,0.7684245691783825,1.285813424410229,2.209960675739565,1.0013566397237803e-9
60,59,0,local_loglinear,14,13,46,2.610966682997176,2.7035730637713806,1.1784902553318153,0.9927375576050271,0.007262442394972868,1.0496971581624457,1.1283894691283323,0.9302613919051589,0.910434798279956,0.9071266921607062,0.0036401627010305276,0.7687876791321783,1.3050952442116197,2.2081137549227723,1.4784707207951183e-11
